Date,Region,AvgPrice,4046,4225,4770,SBags,LBags,XLBags,TotalBags,TotalVol,Type.Conventional,Type.Organic,Longitude,Latitude
18/02/2018,Louisville,1.59,0,1076.45,0,975.57,12.88,0,988.45,2064.9,0,1,-85.7584557,38.2526647
18/02/2018,Buffalo/Rochester,1.28,10951.83,66055.96,74.08,32089.56,34562.71,353.34,67005.61,144087.48,1,0,-78.878738,42.88023
18/02/2018,Raleigh/Greensboro,1.29,78221.45,101748.26,5439.47,108698.13,7969.75,0,116667.88,302077.06,1,0,-78.644257,35.787743
18/02/2018,Harrisburg/Scranton,1.43,3948.19,2895.75,15.24,20134.1,3.33,0,20137.43,26996.61,0,1,-76.890739,40.26368
18/02/2018,Northern New England,1.35,16084.53,297489.92,1168.92,39537.13,40374.48,643.33,80554.94,395298.31,1,0,-71.382437,42.407211
18/02/2018,New York,1.36,107369.04,329956.5,956.38,55583.56,1218.21,0,56801.77,495083.69,0,1,-73.935242,40.73061
18/02/2018,Richmond/Norfolk,1.18,52314.98,78322.91,1685,85472.15,18198.64,1773.33,105444.12,237767.01,1,0,-77.4360481,37.5407246
18/02/2018,Philadelphia,1.37,13696.39,42602.91,16.97,19085.96,16.1,0,19102.06,75418.33,0,1,-75.165222,39.952583
18/02/2018,New York,1.24,87283.86,909950.56,885.94,392965.43,20809.09,1792.5,415567.02,1413687.38,1,0,-73.935242,40.73061
18/02/2018,Charlotte,1.36,53547.46,75445.39,5423.5,85685.59,4293.83,0,89979.42,224395.77,1,0,-80.843124,35.227085
18/02/2018,Northern New England,1.58,0,195.2,0,29504.69,0,0,29504.69,29699.89,0,1,-71.382437,42.407211
18/02/2018,Sacramento,1.88,2140.53,3537.09,0,2818.89,3.33,0,2822.22,8499.84,0,1,-121.478851,38.575764
18/02/2018,Plains,1.2,772199.5,506014.94,6634.13,422152.59,99678.78,353.32,522184.69,1807033.26,1,0,-100.58976,37.262032
18/02/2018,Detroit,1.34,577.71,2469.69,1.41,11571.98,7.81,0,11579.79,14647.97,0,1,-83.045753,42.331429
18/02/2018,Spokane,1.28,21659.59,22242.85,495.67,24328.12,10453.84,43.74,34825.7,79223.81,1,0,-117.426048,47.658779
18/02/2018,Pittsburgh,1.21,32928.15,18278.91,1037.34,40103.96,28647.77,6.67,68758.4,121002.8,1,0,-79.995888,40.440624
18/02/2018,Northeast,1.39,150620,425616.86,874.9,197949.51,18403.5,0,216353.01,793464.77,0,1,,
18/02/2018,Grand Rapids,1.29,5.81,858.31,0,6794.81,0,0,6794.81,7658.93,0,1,-85.670006,42.963795
18/02/2018,Baltimore/Washington,1.42,92816.97,487724.44,4694.08,206322.72,4030.64,926.67,211280.03,796515.52,1,0,-120.740135,47.751076
18/02/2018,Roanoke,1.49,154.15,2182.81,0,5021.41,158.66,0,5180.07,7517.03,0,1,-79.941429,37.270969
18/02/2018,Northeast,1.31,371846.83,2539306.99,6573.57,976712.55,207823.43,10462.53,1194998.51,4112725.9,1,0,,
18/02/2018,Great Lakes,1.45,4271.27,44540.75,1.63,98871.98,9240.64,0,108112.62,157146.89,0,1,-82.484612,45.052238
18/02/2018,Boston,1.51,16054.89,378699.13,2422.76,99085.39,17672.99,1087.78,117846.16,515022.94,1,0,-71.057083,42.361145
25/02/2018,New Orleans/Mobile,1.35,230.68,237.47,0,7169.99,150.07,0,7320.06,7788.21,0,1,-90.071533,29.95106
25/02/2018,Indianapolis,1.06,37683.05,50954.95,6621.44,74496.52,21698.04,5161.34,101355.9,196615.34,1,0,-86.148003,39.791
25/02/2018,New York,1.72,12369.59,43197.79,217.92,56343.54,0,0,56343.54,112128.84,0,1,-73.935242,40.73061
25/02/2018,Buffalo/Rochester,1.23,12862.56,69046.27,64.77,43442.45,25218.77,695.56,69356.78,151330.38,1,0,-78.878738,42.88023
25/02/2018,Orlando,1.41,230.59,806.41,0,8597.78,457.57,0,9055.35,10092.35,0,1,-81.379234,28.538336
25/02/2018,Miami /Ft. Lauderdale,1.6,652.89,894.42,0,7767.78,1506.8,0,9274.58,10821.89,0,1,-80.191788,25.761681
25/02/2018,Phoenix/Tucson,1.6,4845.86,3196.8,0,11031.95,14.55,0,11046.5,19089.16,0,1,-112.074036,33.448376
25/02/2018,West,1.49,34200.18,49139.34,85.58,99989.62,118314.77,256.12,218560.51,301985.61,0,1,,
25/02/2018,Detroit,1.08,72595.4,90296.46,53864.5,185976.63,32253.35,29427.23,247657.21,464413.57,1,0,-83.045753,42.331429
25/02/2018,Boise,1.09,42116.22,7518.83,11798.39,17586.21,33806.52,357.26,51749.99,113183.43,1,0,-116.215019,43.618881
25/02/2018,West Tex/New Mexico,1.57,1974.26,2482.65,0,13698.27,266.06,0,13964.33,18421.24,0,1,-106.018066,34.307144
25/02/2018,Midsouth,1.61,3635.67,46267.02,672.63,112039.31,16605.56,0,128644.87,179220.19,0,1,,
25/02/2018,Houston,0.67,855570.87,147837.21,3976.08,544537,105365.34,237.78,650140.12,1657524.28,1,0,-95.358421,29.749907
25/02/2018,West,0.97,2154414.96,1740237.35,117766.27,1164132.42,2205336.14,26564.17,3396032.73,7408451.31,1,0,,
25/02/2018,Northern New England,1.5,12,779.62,0,29761.84,0,0,29761.84,30553.46,0,1,-71.382437,42.407211
25/02/2018,Harrisburg/Scranton,1.24,63582.79,127685.46,166.92,78774.1,9426.21,2020,90220.31,281655.48,1,0,-76.890739,40.26368
25/02/2018,Boston,1.41,19622.47,376506.86,1796.38,112254.26,15890.58,1204.44,129349.28,527274.99,1,0,-71.057083,42.361145
25/02/2018,Tampa,1.37,206.39,542.89,0,7895.92,499,0,8394.92,9144.2,0,1,-82.452606,27.964157
25/02/2018,Albany,1.28,10368.77,59723.32,48,30126.31,3702.49,310,34138.8,104278.89,1,0,-73.756233,42.65258
25/02/2018,Nashville,1.48,43.33,2258.33,0,3862.2,4196.99,0,8059.19,10360.85,0,1,-86.76796,36.174465
25/02/2018,Grand Rapids,1.27,2534.14,86121.81,63728.61,27041.98,11484.9,17368.09,55894.97,208279.53,1,0,-85.670006,42.963795
25/02/2018,Northeast,1.63,23250.65,66623.87,199.38,193020.88,20482.61,0,213503.49,303577.39,0,1,,
25/02/2018,Total U.S.,1.06,13829857.87,10415463.59,724330.16,10666942.78,4081397.72,303536.64,15051877.14,40021528.76,1,0,,
25/02/2018,Total U.S.,1.57,122912.97,340374.83,1063.32,765056.82,229158.56,256.12,994471.5,1459852.55,0,1,,
25/02/2018,Pittsburgh,1.38,880.24,33.16,0,11933.31,6.67,0,11939.98,12853.38,0,1,-79.995888,40.440624
25/02/2018,Hartford/Springfield,1.45,13661.98,196776.63,314.45,68300.92,9368.09,1185.56,78854.57,289607.63,1,0,-89.65002,39.79999
25/02/2018,Great Lakes,1.19,663042.81,1184034.99,408305.47,1129063.14,433394.02,102803.1,1665260.26,3920643.53,1,0,-82.484612,45.052238
25/02/2018,Syracuse,1.3,154.36,133.07,0,1645.95,2229.58,0,3875.53,4162.96,0,1,-76.15448,43.088947
25/02/2018,Denver,1.39,8387.3,751.32,24.81,26783.45,876.54,0,27659.99,36823.42,0,1,-104.991531,39.742043
25/02/2018,Denver,0.99,166753.37,254657.74,14153.31,137052.52,445944.87,52.5,583049.89,1018614.31,1,0,-104.991531,39.742043
25/02/2018,Buffalo/Rochester,1.27,761.52,168.93,0,2567.55,7900.35,0,10467.9,11398.35,0,1,-78.878738,42.88023
25/02/2018,Hartford/Springfield,2.05,213.6,7229.28,0,8278.18,0,0,8278.18,15721.06,0,1,-89.65002,39.79999
25/02/2018,California,1.82,28991.22,83730.03,0,66273.89,46.58,0,66320.47,179041.72,0,1,-119.417931,36.778259
25/02/2018,Roanoke,1.56,194.34,2044.25,0,5548.04,2381.79,0,7929.83,10168.42,0,1,-79.941429,37.270969
25/02/2018,Harrisburg/Scranton,1.42,330.05,369.57,5.01,17706.37,3.33,0,17709.7,18414.33,0,1,-76.890739,40.26368
25/02/2018,Charlotte,1.91,36.46,5987.21,190.71,5667.58,64.26,0,5731.84,11946.22,0,1,-80.843124,35.227085
25/02/2018,Great Lakes,1.49,4528.42,51477.74,0,86332.21,33244.19,0,119576.4,176612.49,0,1,-82.484612,45.052238
25/02/2018,Seattle,1.36,1285.8,23264.24,41.54,2511.78,78344.09,98.27,80954.14,105545.72,0,1,-122.335167,47.608013
25/02/2018,Grand Rapids,1.34,10.15,1084.45,0,6007.44,13.33,0,6020.77,7115.37,0,1,-85.670006,42.963795
25/02/2018,South Carolina,1.41,212.48,4438.03,95.27,12088.07,357.49,0,12445.56,17191.34,0,1,-81.163727,33.836082
25/02/2018,Chicago,1.51,74465.63,452448.67,131640.53,91023.86,44466.75,879.87,136370.48,794925.31,1,0,-87.623177,41.881832
25/02/2018,Philadelphia,1.56,4302.81,8227.53,4.2,19011.11,3.33,0,19014.44,31548.98,0,1,-75.165222,39.952583
25/02/2018,Detroit,1.45,601.22,2864.17,0,10325.46,2084.92,0,12410.38,15973.44,0,1,-83.045753,42.331429
25/02/2018,Sacramento,1.78,2169.03,4285.39,0,3036.67,6.66,0,3043.33,9497.75,0,1,-121.478851,38.575764
25/02/2018,Columbus,1.57,470.96,1510.35,0,4640.71,749.82,0,5390.53,7371.84,0,1,-82.98333,39.983334
25/02/2018,San Francisco,2.11,9731.2,11686.51,0,3057.77,0,0,3057.77,24475.48,0,1,-122.431297,37.773972
25/02/2018,Charlotte,1.34,63442.49,91258.71,5678.86,86338.79,2535.38,0,88874.17,249254.23,1,0,-80.843124,35.227085
25/02/2018,San Diego,1.83,1274.61,13035.32,0,5858.67,3.33,0,5862,20171.93,0,1,-117.161087,32.71536
25/02/2018,Dallas/Ft. Worth,1.34,3998.07,635.53,0,17839.97,1046.79,0,18886.76,23520.36,0,1,-96.808891,32.779167
25/02/2018,Baltimore/Washington,1.37,104218.01,479773.13,4765.7,243370.62,3930.59,236.66,247537.87,836294.71,1,0,-120.740135,47.751076
25/02/2018,Chicago,1.68,246.73,29263.75,0,6908.84,13.33,0,6922.17,36432.65,0,1,-87.623177,41.881832
25/02/2018,Houston,1.41,5721.05,68.95,0,19544.33,256.66,0,19800.99,25590.99,0,1,-95.358421,29.749907
25/02/2018,Boston,1.79,34.89,2390.82,0,25069.34,4072.25,0,29141.59,31567.3,0,1,-71.057083,42.361145
25/02/2018,South Central,1.41,20045.22,4781.58,0,87202.79,14877.02,0,102079.81,126906.61,0,1,,
25/02/2018,St. Louis,1.69,1546.57,774.53,0,3548.89,2100.32,0,5649.21,7970.31,0,1,-90.199402,38.627003
25/02/2018,Dallas/Ft. Worth,0.74,807933.71,231111.57,6306.38,477107.45,75376.35,19063.04,571546.84,1616898.5,1,0,-96.808891,32.779167
25/02/2018,Louisville,1.59,1,1293.28,0,1487.59,891.33,0,2378.92,3673.2,0,1,-85.7584557,38.2526647
25/02/2018,Los Angeles,1.74,10382.97,35406.21,0,45169.68,26.54,0,45196.22,90985.4,0,1,-118.243683,34.052235
25/02/2018,Columbus,1.03,55429.58,28466.82,3406.16,85192.08,34250.82,2434.72,121877.62,209180.18,1,0,-82.98333,39.983334
25/02/2018,Portland,1.59,2777.46,3529.3,0,1870.63,20468.87,150.68,22490.18,28796.94,0,1,-122.676483,45.523064
25/02/2018,West Tex/New Mexico,0.88,431217.01,171532.79,10590.75,125973.31,147040.26,9317.43,282331,895671.55,1,0,-106.018066,34.307144
25/02/2018,Spokane,1.64,269.06,1496.26,0,747.5,2207.87,0,2955.37,4720.69,0,1,-117.426048,47.658779
25/02/2018,Las Vegas,1.66,1407.85,1898.15,0,6957.59,38.91,0,6996.5,10302.5,0,1,-115.172813,36.114647
25/02/2018,Albany,1.56,816.56,532.59,0,4007.48,0,0,4007.48,5356.63,0,1,-73.756233,42.65258
25/02/2018,Southeast,1.46,2796.03,20114.88,105.74,85039.04,7454.11,0,92493.15,115509.8,0,1,,
25/02/2018,Atlanta,1.55,530.19,5122.82,0,9065.3,630.13,0,9695.43,15348.44,0,1,-84.387985,33.748997
25/02/2018,Jacksonville,1.73,106.24,915.35,0,2877.78,1089.38,0,3967.16,4988.75,0,1,-81.655647,30.332184
25/02/2018,Atlanta,1.06,257877.67,35083.86,1579.38,201139.31,88126.43,2433.79,291699.53,586240.44,1,0,-84.387985,33.748997
25/02/2018,Raleigh/Greensboro,1.97,161.11,5650.36,151.56,7736.17,516.42,0,8252.59,14215.62,0,1,-78.644257,35.787743
25/02/2018,Cincinnati/Dayton,1.03,59106.97,31605.03,9097.03,135219.03,24337.13,3998.22,163554.38,263363.41,1,0,-84.512016,39.103119
25/02/2018,Indianapolis,1.45,256.43,1278.39,0,4655.23,3105.81,0,7761.04,9345.93,0,1,-86.148003,39.791
25/02/2018,Baltimore/Washington,1.47,1626.3,7913.27,49.45,37822.13,10,0,37832.13,47421.15,0,1,-120.740135,47.751076
25/02/2018,California,1.03,2666133.31,1947660.32,110662.05,1908897.38,42064.35,74944.05,2025905.78,6750361.46,1,0,-119.417931,36.778259
25/02/2018,Boise,1.82,69.78,745.69,0,472.96,1141.73,0,1614.69,2430.16,0,1,-116.215019,43.618881
25/02/2018,Richmond/Norfolk,1.42,485.27,3316.06,59.58,11982.32,2179.8,0,14162.12,18023.03,0,1,-77.4360481,37.5407246
25/02/2018,Plains,1.57,5465.58,18240.36,0,35159.1,18133.74,0,53292.84,76998.78,0,1,-100.58976,37.262032
25/02/2018,Cincinnati/Dayton,1.78,736.69,4538.31,0,2275.92,7546.88,0,9822.8,15097.8,0,1,-84.512016,39.103119
25/02/2018,Seattle,1.22,86796.33,173328.81,710.13,113771.59,260807.35,1048.26,375627.2,636462.47,1,0,-122.335167,47.608013
25/02/2018,Richmond/Norfolk,1.13,75032.02,85267.7,1914.32,98624.54,15568.9,700,114893.44,277107.48,1,0,-77.4360481,37.5407246
25/02/2018,Jacksonville,1.27,103082.9,11763.72,428.58,43722.7,35617.91,113.33,79453.94,194729.14,1,0,-81.655647,30.332184
25/02/2018,Miami /Ft. Lauderdale,1.36,420401.52,51048.05,1505.14,120093.14,54105.68,80,174278.82,647233.53,1,0,-80.191788,25.761681
25/02/2018,New Orleans/Mobile,0.98,221362.46,38254.71,2432,97659.22,13202.16,256.67,111118.05,373167.22,1,0,-90.071533,29.95106
25/02/2018,Pittsburgh,0.98,67240.38,21907.5,2122.3,33977.62,58972.14,6.67,92956.43,184226.61,1,0,-79.995888,40.440624
25/02/2018,Portland,1.01,62880.59,259931.89,16312.94,101200.06,328765.75,3757.42,433723.23,772848.65,1,0,-122.676483,45.523064
25/02/2018,South Carolina,1.25,178666.56,70216.92,3960.77,119270.49,30146.09,3428.18,152844.76,405689.01,1,0,-81.163727,33.836082
25/02/2018,Philadelphia,1.26,55979.65,235447.72,314.32,173945.98,22558.04,2046.67,198550.69,490292.38,1,0,-75.165222,39.952583
25/02/2018,South Central,0.76,3888705.13,989820.91,28149.02,2257193.31,420376.57,64233.63,2741803.51,7648478.57,1,0,,
25/02/2018,San Diego,1.07,175663.85,163499.41,15737.33,174528.26,6291.5,2640.56,183460.32,538360.91,1,0,-117.161087,32.71536
25/02/2018,Tampa,1.3,308452.46,39379.53,1251.31,96039.07,39654.25,100,135793.32,484876.62,1,0,-82.452606,27.964157
25/02/2018,St. Louis,1.29,91834.24,12327.4,470.34,70052.46,14017.07,125.46,84194.99,188826.97,1,0,-90.199402,38.627003
25/02/2018,Southeast,1.23,2378306.98,346795.18,16966.25,1104205.56,445832.46,10454.65,1560492.67,4302561.08,1,0,,
25/02/2018,Plains,1.13,879720.97,527659.45,9044.15,641489.04,57064.05,902.27,699455.36,2115879.93,1,0,-100.58976,37.262032
25/02/2018,Nashville,1.08,105794.31,10432.01,350.86,83854.53,27860.65,1937.58,113652.76,230229.94,1,0,-86.76796,36.174465
25/02/2018,Phoenix/Tucson,0.72,621383.55,216588.22,13517.52,218471,148190.88,6103.23,372765.11,1224254.4,1,0,-112.074036,33.448376
25/02/2018,Las Vegas,1.05,76253.45,109855.16,6642.99,76321.56,82977.1,483.33,159781.99,352533.59,1,0,-115.172813,36.114647
25/02/2018,Sacramento,0.99,199926,308881.68,1158.23,72189.31,1982.31,5422.06,79593.68,589559.59,1,0,-121.478851,38.575764
25/02/2018,Orlando,1.3,255777.62,26833.71,1404.42,93328.68,39425.62,180,132934.3,416950.05,1,0,-81.379234,28.538336
25/02/2018,Roanoke,1.06,41912.44,37321.57,206.18,66920.87,27310.18,723.33,94954.38,174394.57,1,0,-79.941429,37.270969
25/02/2018,Midsouth,1.24,786103.03,1219846.07,25950.6,1104688,201778.2,11400.34,1317866.54,3349766.24,1,0,,
25/02/2018,Los Angeles,1,1191842.89,462947.54,74821.65,1220997.59,30525.57,48821.55,1300344.71,3029956.79,1,0,-118.243683,34.052235
25/02/2018,Spokane,1.16,21800.62,24410.77,555,21906.42,28350.8,97.22,50354.44,97120.83,1,0,-117.426048,47.658779
25/02/2018,San Francisco,1.17,383689.73,431346.38,2127.86,162913.33,609.2,3313.63,166836.16,984000.13,1,0,-122.431297,37.773972
25/02/2018,Syracuse,1.24,7676.62,31987.77,94.31,20766.25,8363.21,0,29129.46,68888.16,1,0,-76.15448,43.088947
25/02/2018,Northeast,1.3,413430.69,2459409.32,7486.34,1357273.92,275551.97,12234.45,1645060.34,4525386.69,1,0,,
25/02/2018,Louisville,1.13,18466.45,25327.67,351.69,32907.74,22038.31,488.57,55434.62,99580.43,1,0,-85.7584557,38.2526647
25/02/2018,Raleigh/Greensboro,1.28,91255.51,120240.34,5425.62,119370.42,7291.64,0,126662.06,343583.53,1,0,-78.644257,35.787743
25/02/2018,New York,1.3,76602.52,841320.18,852.11,632625.27,61658.39,2266.67,696550.33,1615325.14,1,0,-73.935242,40.73061
25/02/2018,Northern New England,1.38,22334.63,293596.94,1398.78,37405.1,43809.91,763.33,81978.34,399308.69,1,0,-71.382437,42.407211
18/03/2018,Philadelphia,1.58,6924.19,13914.86,0,19760.84,32.57,0,19793.41,40632.46,0,1,-75.165222,39.952583
18/03/2018,West Tex/New Mexico,0.88,457635.79,137597.04,8422.08,151191.85,98535.6,1868.81,251596.26,855251.17,1,0,-106.018066,34.307144
18/03/2018,Richmond/Norfolk,0.98,82914.3,97133,1515.48,169506.35,12586.56,1382.54,183475.45,365038.23,1,0,-77.4360481,37.5407246
18/03/2018,Dallas/Ft. Worth,0.87,656842.99,247599.72,4978.69,329530.61,103951.68,19346.56,452828.85,1362250.25,1,0,-96.808891,32.779167
18/03/2018,Plains,1.06,948199.79,630350.03,9313.26,701598.07,55972.31,1094.43,758664.81,2346527.89,1,0,-100.58976,37.262032
18/03/2018,Midsouth,1.03,977322.22,1305676.96,24247.96,2062091.77,175886.82,13662.82,2251641.41,4558888.55,1,0,,
18/03/2018,Orlando,1.58,335.39,1385.16,0,8351.9,2088.8,0,10440.7,12161.25,0,1,-81.379234,28.538336
18/03/2018,Boston,1.38,24831.59,443903.93,1853.86,101891.24,28125.7,1571.11,131588.05,602177.43,1,0,-71.057083,42.361145
18/03/2018,Cincinnati/Dayton,1.07,68444.95,16626.16,10114.52,119963.26,25174.42,4739,149876.68,245062.31,1,0,-84.512016,39.103119
18/03/2018,Sacramento,1.68,1954.32,3597.7,0,6270.22,6.67,0,6276.89,11828.91,0,1,-121.478851,38.575764
18/03/2018,Boston,1.83,20.31,2456.48,0,25094.65,7238.46,0,32333.11,34809.9,0,1,-71.057083,42.361145
18/03/2018,Boise,1.85,89.14,898.36,0,287.9,1258.17,17.02,1563.09,2550.59,0,1,-116.215019,43.618881
18/03/2018,Phoenix/Tucson,1.54,2130.06,3421.21,0,10065.03,23.14,0,10088.17,15639.44,0,1,-112.074036,33.448376
18/03/2018,Roanoke,1.57,110.35,2580.21,0,4667.07,1737.57,0,6404.64,9095.2,0,1,-79.941429,37.270969
18/03/2018,Syracuse,1.2,8952.71,33509.12,83,9185.93,20001.87,0,29187.8,71732.63,1,0,-76.15448,43.088947
18/03/2018,Boise,1.03,49145.38,6654.76,7737.62,20536.92,34626.8,343.56,55507.28,119045.04,1,0,-116.215019,43.618881
18/03/2018,Northeast,1.34,453731.61,2646866.44,7610.65,1210266.06,287448.21,15203.34,1512917.61,4621126.31,1,0,,
18/03/2018,Portland,1.04,66714.53,222709.52,18614.12,144978.05,305017.82,1123.46,451119.33,759157.5,1,0,-122.676483,45.523064
18/03/2018,Richmond/Norfolk,1.32,459.28,3325.39,86.58,10904.32,1164.79,0,12069.11,15940.36,0,1,-77.4360481,37.5407246
18/03/2018,Atlanta,1.48,626.28,5411.88,0,9134.72,3841.8,0,12976.52,19014.68,0,1,-84.387985,33.748997
18/03/2018,Raleigh/Greensboro,0.92,96399.53,130874.15,4769.76,312969.23,7886.43,1.11,320856.77,552900.21,1,0,-78.644257,35.787743
18/03/2018,Raleigh/Greensboro,1.93,74.54,5983.12,135.09,7330.45,504.24,0,7834.69,14027.44,0,1,-78.644257,35.787743
18/03/2018,South Central,0.86,3289390.32,1115203.69,28384.4,1625982.91,455350.18,64832.63,2146165.72,6579144.13,1,0,,
18/03/2018,Columbus,1.01,62775.9,15964.09,2293.97,95448.1,39893.13,522.55,135863.78,216897.74,1,0,-82.98333,39.983334
18/03/2018,Miami /Ft. Lauderdale,1.17,575923.2,70118.84,2101.12,102331.92,78219.16,143.33,180694.41,828837.57,1,0,-80.191788,25.761681
18/03/2018,Portland,1.78,1433.7,7055.03,3.5,1880.56,16587.23,7.77,18475.56,26967.79,0,1,-122.676483,45.523064
18/03/2018,Albany,1.66,275.89,297.96,0,2577.27,3.33,0,2580.6,3154.45,0,1,-73.756233,42.65258
18/03/2018,Baltimore/Washington,1.41,2132.2,6130.5,76.41,37157.4,8.49,0,37165.89,45505,0,1,-120.740135,47.751076
18/03/2018,Plains,1.58,5124.88,20091.33,14.68,32906.16,11653.7,0,44559.86,69790.75,0,1,-100.58976,37.262032
18/03/2018,South Carolina,1.06,230046.31,78736.72,3687.24,185198.74,41852.22,3325.56,230376.52,542846.79,1,0,-81.163727,33.836082
18/03/2018,Northeast,1.64,61608.19,131261.94,53.54,195973.16,30710.92,0,226684.08,419607.75,0,1,,
18/03/2018,Jacksonville,1.6,87.69,667.47,3.93,2769.35,549.07,0,3318.42,4077.51,0,1,-81.655647,30.332184
18/03/2018,California,1.02,2161037.82,2305253.24,94087.86,2116307.93,38597.17,86800.09,2241705.19,6802084.11,1,0,-119.417931,36.778259
18/03/2018,New York,1.43,73760.49,911098.28,612.78,552433.16,24302.69,2652.23,579388.08,1564859.63,1,0,-73.935242,40.73061
18/03/2018,Orlando,1.11,333194.13,32206.33,1543.14,82165.92,59626.58,243.33,142035.83,508979.43,1,0,-81.379234,28.538336
18/03/2018,Dallas/Ft. Worth,1.32,5570.59,1317.02,0,22630.41,1604.07,0,24234.48,31122.09,0,1,-96.808891,32.779167
18/03/2018,Spokane,1.17,21145.49,26680.03,594.18,30325.62,19483.29,100.1,49909.01,98328.71,1,0,-117.426048,47.658779
18/03/2018,Indianapolis,1.2,384.68,3856.94,0,7412.71,5709.83,0,13122.54,17377.59,0,1,-86.148003,39.791
18/03/2018,St. Louis,1.07,90217.1,6557.08,418.97,85441.83,8175.36,450.74,94067.93,191261.08,1,0,-90.199402,38.627003
18/03/2018,Houston,1.07,7515.02,138.75,0,22467.29,443.34,0,22910.63,30564.4,0,1,-95.358421,29.749907
18/03/2018,Denver,1.67,10539.17,797.06,33.21,9087.45,895.45,0,9982.9,21352.34,0,1,-104.991531,39.742043
18/03/2018,Northern New England,1.4,45178.07,315349.91,1354.16,30679.34,34470.75,996.67,66146.76,428028.9,1,0,-71.382437,42.407211
18/03/2018,Hartford/Springfield,1.88,537.35,22724.89,0,8472.87,1.55,0,8474.42,31736.66,0,1,-89.65002,39.79999
18/03/2018,Detroit,1.2,1452.72,18641.57,0,22871.48,20339.37,0,43210.85,63356.5,0,1,-83.045753,42.331429
18/03/2018,Harrisburg/Scranton,1.47,791.32,428.09,6.63,16589.4,0,0,16589.4,17815.44,0,1,-76.890739,40.26368
18/03/2018,Great Lakes,1.3,6924.59,101003.84,4.97,138687.27,73344.52,0,212031.79,320320.99,0,1,-82.484612,45.052238
18/03/2018,Charlotte,0.99,73274.02,93954.85,5330.38,218181.7,5583.62,0,223765.32,396324.57,1,0,-80.843124,35.227085
18/03/2018,Grand Rapids,1.33,4.48,1362.75,0,7815.81,28.21,0,7844.02,9211.25,0,1,-85.670006,42.963795
18/03/2018,Columbus,1.2,723.66,8582.89,0,11776.03,11551.48,0,23327.51,32634.06,0,1,-82.98333,39.983334
18/03/2018,Las Vegas,1.66,1458.43,2174.4,0,7545.71,20.32,0,7566.03,11198.86,0,1,-115.172813,36.114647
18/03/2018,Los Angeles,1.72,10829.18,30437.33,0,52187.11,112.54,0,52299.65,93566.16,0,1,-118.243683,34.052235
18/03/2018,Philadelphia,1.33,44696.37,241775.09,334.21,169602.85,12962.83,1804.44,184370.12,471175.79,1,0,-75.165222,39.952583
18/03/2018,Buffalo/Rochester,1.17,558.54,106.27,0,4270.87,11177.67,0,15448.54,16113.35,0,1,-78.878738,42.88023
18/03/2018,Pittsburgh,0.98,73389.94,22422.63,2599.53,36169,63248.94,416.67,99834.61,198246.71,1,0,-79.995888,40.440624
18/03/2018,New York,1.7,44234.93,80052.02,53.56,64851.08,242.45,0,65093.53,189434.04,0,1,-73.935242,40.73061
18/03/2018,Southeast,1.07,2993709.42,397715.46,17560.86,1246650.93,611691.39,11424.26,1869766.58,5278752.32,1,0,,
18/03/2018,Louisville,1.02,32100.53,23976.21,204.7,53034.96,15925.76,970.92,69931.64,126213.08,1,0,-85.7584557,38.2526647
18/03/2018,California,1.75,29398.11,70514.05,8.08,102717.5,153,0,102870.5,202790.74,0,1,-119.417931,36.778259
18/03/2018,New Orleans/Mobile,1.35,695.79,129.78,0,5755.56,41.63,0,5797.19,6622.76,0,1,-90.071533,29.95106
18/03/2018,Nashville,1.27,20.41,2115.89,0,4797.98,3487.77,0,8285.75,10422.05,0,1,-86.76796,36.174465
18/03/2018,Northern New England,1.62,6,243.48,0,22126.09,0,0,22126.09,22375.57,0,1,-71.382437,42.407211
18/03/2018,Buffalo/Rochester,1.14,16300.2,70320.66,63.65,22589.43,56334.38,750,79673.81,166358.32,1,0,-78.878738,42.88023
18/03/2018,Charlotte,1.75,30.26,5808.91,205.67,5801.28,140.45,0,5941.73,11986.57,0,1,-80.843124,35.227085
18/03/2018,Midsouth,1.52,3930.14,48249.33,720.63,109789.25,16626.85,0,126416.1,179316.2,0,1,,
18/03/2018,Miami /Ft. Lauderdale,1.37,351.4,439.42,0,9656.48,11.11,0,9667.59,10458.41,0,1,-80.191788,25.761681
18/03/2018,Chicago,1.66,184.53,26955.74,0,8398.57,3.33,0,8401.9,35542.17,0,1,-87.623177,41.881832
18/03/2018,New Orleans/Mobile,1.02,181011.25,19002.68,2515,95470.29,18533.66,436.67,114440.62,316969.55,1,0,-90.071533,29.95106
18/03/2018,Louisville,1.38,0,1367.86,0,1470.9,1734.47,0,3205.37,4573.23,0,1,-85.7584557,38.2526647
18/03/2018,Chicago,1.42,85185.29,435552.05,174149.72,110035.76,34764.91,1483.51,146284.18,841171.24,1,0,-87.623177,41.881832
18/03/2018,Cincinnati/Dayton,1.31,932.06,10505.06,0,8746,8538.6,0,17284.6,28721.72,0,1,-84.512016,39.103119
18/03/2018,Phoenix/Tucson,0.71,626645.87,243424.78,14272.43,204096.69,205346.71,5404.44,414847.84,1299190.92,1,0,-112.074036,33.448376
18/03/2018,Nashville,0.89,141265.4,11914.02,387.61,131128.64,29834.21,1671.35,162634.2,316201.23,1,0,-86.76796,36.174465
18/03/2018,Pittsburgh,1.36,991.86,30.88,0,12827.59,6.66,0,12834.25,13856.99,0,1,-79.995888,40.440624
